Time,useless,still,wave,nearDrops,smallDrops,drops,foam
29.463 sec,0,0,0,0,0,0,0
29.471 sec,0,0,0,0,0,0,0
29.479 sec,0,0,0,0,0,0,0
29.488 sec,0,0,0,0,0,0,0
29.496 sec,0,0,0,0,0,0,0
29.504 sec,0,0,0,0,0,0,0
29.513 sec,0,0,0,0,0,0,0
29.521 sec,0,0,0,0,0,0,0
29.53 sec,0,0,0,0,0,0,0
29.538 sec,0,0,0,0,0,0,0
29.546 sec,0,0,0,0,0,0,0
29.555 sec,0,0,0,0,0,0,0
29.563 sec,0,0,0,0,0,0,0
29.571 sec,0,0,0,0,0,0,0
29.58 sec,0,0,0,0,0,0,0
29.588 sec,0,0,0,0,0,0,0
29.596 sec,0,0,0,0,0,0,0
29.605 sec,0,0,0,0,0,0,0
29.613 sec,0,0,0,0,0,0,0
29.621 sec,0,0,0,0,0,0,0
29.63 sec,0,0,0,0,0,0,0
29.638 sec,0,0,0,0,0,0,0
29.646 sec,0,0,0,0,0,0,0
29.655 sec,0,0,0,0,0,0,0
29.663 sec,0,0,0,0,0,0,0
29.671 sec,0,0,0,0,0,0,0
29.68 sec,0,0,0,0,0,0,0
29.688 sec,0,0,0,0,0,0,0
29.696 sec,0,0,0,0,0,0,0
29.705 sec,0,0,0,0,0,0,0
29.713 sec,0,0,0,0,0,0,0
29.721 sec,0,0,0,0,0,0,0
29.73 sec,0,0,0,0,0,0,0
29.738 sec,0,0,0,0,0,0,0
29.746 sec,0,0,0,0,0,0,0
29.755 sec,0,0,0,0,0,0,0
29.763 sec,0,0,0,0,0,0,0
29.771 sec,0,0,0,0,0,0,0
29.78 sec,0,0,0,0,0,0,0
29.788 sec,0,0,0,0,0,0,0
29.796 sec,0,0,0,0,0,0,0
29.805 sec,0,0,0,0,0,0,0
29.813 sec,0,0,0,0,0,0,0
29.821 sec,0,0,0,0,0,0,0
29.83 sec,0,0,0,0,0,0,0
29.838 sec,0,0,0,0,0,0,0
29.846 sec,0,0,0,0,0,0,0
29.855 sec,0,0,0,0,0,0,0
29.863 sec,0,0,0,0,0,0,0
29.872 sec,0,0,0,0,0,0,0
29.88 sec,0,0,0,0,0,0,0
29.888 sec,0,0,0,0,0,0,0
29.897 sec,0,0,0,0,0,0,0
29.905 sec,0,0,0,0,0,0,0
29.913 sec,0,0,0,0,0,0,0
29.922 sec,0,0,0,0,0,0,0
29.93 sec,0,0,0,0,0,0,0
29.938 sec,0,0,0,0,0,0,0
29.947 sec,0,0,0,0,0,0,0
29.955 sec,0,0,0,0,0,0,0
29.963 sec,0,0,0,0,0,0,0
29.972 sec,0,0,0,0,0,0,0
29.98 sec,0,0,0,0,0,0,0
29.988 sec,0,0,0,0,0,0,0
29.997 sec,0,0,0,0,0,0,0
30.005 sec,0,0,0,0,0,0,0
30.013 sec,0,0,0,0,0,0,0
30.022 sec,0,0,0,0,0,0,0
30.03 sec,0,0,0,0,0,0,0
30.038 sec,0,0,0,0,0,0,0
30.047 sec,0,0,0,0,0,0,0
30.055 sec,0,0,0,0,0,0,0
30.063 sec,0,0,0,0,0,0,0
30.072 sec,0,0,0,0,0,0,0
30.08 sec,0,0,0,0,0,0,0
30.088 sec,0,0,0,0,0,0,0
30.097 sec,0,0,0,0,0,0,0
30.105 sec,0,0,0,0,0,0,0
30.113 sec,0,0,0,0,0,0,0
30.122 sec,0,0,0,0,0,0,0
30.13 sec,0,0,0,0,0,0,0
30.138 sec,0,0,0,0,0,0,0
30.147 sec,0,0,0,0,0,0,0
30.155 sec,0,0,0,0,0,0,0
30.163 sec,0,0,0,0,0,0,0
30.172 sec,0,0,0,0,0,0,0
30.18 sec,0,0,0,0,0,0,0
30.188 sec,0,0,0,0,0,0,0
30.197 sec,0,0,0,0,0,0,0
30.205 sec,0,0,0,0,0,0,0
30.214 sec,0,0,0,0,0,0,0
30.222 sec,0,0,0,0,0,0,0
30.23 sec,0,0,0,0,0,0,0
30.239 sec,0,0,0,0,0,0,0
30.247 sec,0,0,0,0,0,0,0
30.255 sec,0,0,0,0,0,0,0
30.264 sec,0,0,0,0,0,0,0
30.272 sec,0,0,0,0,0,0,0
30.28 sec,0,0,0,0,0,0,0
30.289 sec,0,0,0,0,0,0,0
30.297 sec,0,0,0,0,0,0,0
30.305 sec,0,0,0,0,0,0,0
30.314 sec,0,0,0,0,0,0,0
30.322 sec,0,0,0,0,0,0,0
30.33 sec,0,0,0,0,0,0,0
30.339 sec,0,0,0,0,0,0,0
30.347 sec,0,0,0,0,0,0,0
30.355 sec,0,0,0,0,0,0,0
30.364 sec,0,0,0,0,0,0,0
30.372 sec,0,0,0,0,0,0,0
30.38 sec,0,0,0,0,0,0,0
30.389 sec,0,0,0,0,0,0,0
30.397 sec,0,0,0,0,0,0,0
30.405 sec,0,0,0,0,0,0,0
30.414 sec,0,0,0,0,0,0,0
30.422 sec,0,0,0,0,0,0,0
30.43 sec,0,0,0,0,0,0,0
30.439 sec,0,0,0,0,0,0,0
30.447 sec,0,0,0,0,0,0,0
30.455 sec,0,0,0,0,0,0,0
30.464 sec,0,0,0,0,0,0,0
30.472 sec,0,0,0,0,0,0,0
30.48 sec,0,0,0,0,0,0,0
30.489 sec,0,0,0,0,0,0,0
30.497 sec,0,0,0,0,0,0,0
30.505 sec,0,0,0,0,0,0,0
30.514 sec,0,0,0,0,0,0,0
30.522 sec,0,0,0,0,0,0,0
30.531 sec,0,0,0,1,0,0,0
30.539 sec,0,0,0,1,0,0,0
30.547 sec,0,0,0,1,0,0,0
30.556 sec,0,0,0,0,0,0,0
30.564 sec,0,0,0,0,0,0,0
30.572 sec,0,0,0,0,0,0,0
30.581 sec,0,0,0,0,0,0,0
30.589 sec,0,0,0,0,0,0,0
30.597 sec,0,0,0,0,0,0,0
30.606 sec,0,0,0,0,0,0,0
30.614 sec,0,0,0,0,0,0,0
30.622 sec,0,0,0,0,0,0,0
30.631 sec,0,0,0,0,0,0,0
30.639 sec,0,0,0,0,0,0,0
30.647 sec,0,0,0,0,0,0,0
30.656 sec,0,0,0,0,0,0,0
30.664 sec,0,0,0,0,0,0,0
30.672 sec,0,0,0,0,0,0,0
30.681 sec,0,0,0,0,0,0,0
30.689 sec,0,0,0,0,0,0,0
30.697 sec,0,0,0,0,0,0,0
30.706 sec,0,0,0,0,0,0,0
30.714 sec,0,0,0,0,0,0,0
30.722 sec,0,0,0,0,0,0,0
30.731 sec,0,0,0,0,0,0,0
30.739 sec,0,0,0,0,0,0,0
30.747 sec,0,0,0,0,0,0,0
30.756 sec,0,0,0,0,0,0,0
30.764 sec,0,0,0,0,0,0,0
30.772 sec,0,0,0,0,0,0,0
30.781 sec,0,0,0,0,0,0,0
30.789 sec,0,0,0,0,0,0,0
30.797 sec,0,0,0,0,0,0,0
30.806 sec,0,0,0,0,0,0,0
30.814 sec,0,0,0,0,0,0,0
30.822 sec,0,0,0,0,0,0,0
30.831 sec,0,0,0,0,0,0,0
30.839 sec,0,0,0,0,0,0,0
30.847 sec,0,0,0,0,0,0,0
30.856 sec,0,0,0,0,0,0,0
30.864 sec,0,0,0,0,0,0,0
30.873 sec,0,0,0,0,0,0,0
30.881 sec,0,0,0,0,0,0,0
30.889 sec,0,0,0,0,0,0,0
30.898 sec,0,0,0,0,0,0,0
30.906 sec,0,0,0,0,0,0,0
30.914 sec,0,0,0,0,0,0,0
30.923 sec,0,0,0,0,0,0,0
30.931 sec,0,0,0,0,0,0,0
30.939 sec,0,0,0,0,0,0,0
30.948 sec,0,0,0,0,0,0,0
30.956 sec,0,0,0,0,0,0,0
30.964 sec,0,0,0,0,0,0,0
30.973 sec,0,0,0,0,0,0,0
30.981 sec,0,0,0,1,0,0,0
30.989 sec,0,0,0,0,0,0,0
30.998 sec,0,0,0,0,0,0,0
31.006 sec,0,0,0,1,0,0,0
31.014 sec,0,0,0,0,0,0,0
31.023 sec,0,0,0,0,0,0,0
31.031 sec,0,0,0,0,0,0,0
31.039 sec,0,0,0,0,0,0,0
31.048 sec,0,0,0,0,0,0,0
31.056 sec,0,0,0,0,0,0,0
31.064 sec,0,0,0,0,0,0,0
31.073 sec,0,0,0,0,0,0,0
31.081 sec,0,0,0,0,0,0,0
31.089 sec,0,0,0,0,0,0,0
31.098 sec,0,0,0,0,0,0,0
31.106 sec,0,0,0,0,0,0,0
31.114 sec,0,0,0,0,0,0,0
31.123 sec,0,0,0,0,0,0,0
31.131 sec,0,0,0,0,0,0,0
31.139 sec,0,0,0,0,0,0,0
31.148 sec,0,0,0,0,0,0,0
31.156 sec,0,0,0,0,0,0,0
31.164 sec,0,0,0,0,0,0,0
31.173 sec,0,0,0,0,0,0,0
31.181 sec,0,0,0,0,0,0,0
31.189 sec,0,0,0,0,0,0,0
31.198 sec,0,0,0,1,0,0,0
31.206 sec,0,0,0,1,0,0,0
31.215 sec,0,0,0,1,0,0,0
31.223 sec,0,0,0,0,0,0,0
31.231 sec,0,0,0,0,0,0,0
31.24 sec,0,0,0,0,0,0,0
31.248 sec,0,0,0,0,0,0,0
31.256 sec,0,0,0,0,0,0,0
31.265 sec,0,0,0,0,0,0,0
31.273 sec,0,0,0,0,0,0,0
31.281 sec,0,0,0,0,0,0,0
31.29 sec,0,0,0,0,0,0,0
31.298 sec,0,0,0,0,0,0,0
31.306 sec,0,0,0,0,0,0,0
31.315 sec,0,0,0,0,0,0,0
31.323 sec,0,0,0,0,0,0,0
31.331 sec,0,0,0,0,0,0,0
31.34 sec,0,0,0,0,0,0,0
31.348 sec,0,0,0,0,0,0,0
31.356 sec,0,0,0,0,0,0,0
31.365 sec,0,0,0,0,0,0,0
31.373 sec,0,0,0,0,0,0,0
31.381 sec,0,0,0,0,0,0,0
31.39 sec,0,0,0,0,0,0,0
31.398 sec,0,0,0,0,0,0,0
31.406 sec,0,0,0,0,0,0,0
31.415 sec,0,0,0,0,0,0,0
31.423 sec,0,0,0,0,0,0,0
31.431 sec,0,0,0,0,0,0,0
31.44 sec,0,0,0,0,0,0,0
31.448 sec,0,0,0,0,0,0,0
31.456 sec,0,0,0,0,0,0,0
31.465 sec,0,0,0,0,0,0,0
31.473 sec,0,0,0,0,0,0,0
31.481 sec,0,0,0,0,0,0,0
31.49 sec,0,0,0,0,0,0,0
31.498 sec,0,0,0,0,0,0,0
31.506 sec,0,0,0,0,0,0,0
31.515 sec,0,0,0,0,0,0,0
31.523 sec,0,0,0,0,0,0,0
31.532 sec,0,0,0,0,0,0,0
31.54 sec,0,0,0,0,0,0,0
31.548 sec,0,0,0,0,0,0,0
31.557 sec,0,0,0,0,0,0,0
31.565 sec,0,0,0,0,0,0,0
31.573 sec,0,0,0,0,0,0,0
31.582 sec,0,0,0,0,0,0,0
31.59 sec,0,0,0,0,0,0,0
31.598 sec,0,0,0,0,0,0,0
31.607 sec,0,0,0,0,0,0,0
31.615 sec,0,0,0,0,0,0,0
31.623 sec,0,0,0,0,0,0,0
31.632 sec,0,0,0,0,0,0,0
31.64 sec,0,0,0,0,0,0,0
31.648 sec,0,0,0,0,0,0,0
31.657 sec,0,0,0,0,0,0,0
31.665 sec,0,0,0,0,0,0,0
31.673 sec,0,0,0,0,0,0,0
31.682 sec,0,0,0,0,0,0,0
31.69 sec,0,0,0,0,0,0,0
31.698 sec,0,0,0,0,0,0,0
31.707 sec,0,0,0,0,0,0,0
31.715 sec,0,0,0,0,0,0,0
31.723 sec,0,0,0,0,0,0,0
31.732 sec,0,0,0,0,0,0,0
31.74 sec,0,0,0,0,0,0,0
31.748 sec,0,0,0,0,0,0,0
31.757 sec,0,0,0,0,0,0,0
31.765 sec,0,0,0,0,0,0,0
31.773 sec,0,0,0,0,0,0,0
31.782 sec,0,0,0,0,0,0,0
31.79 sec,0,0,0,0,0,0,0
31.798 sec,0,0,0,0,0,0,0
31.807 sec,0,0,0,0,0,0,0
31.815 sec,0,0,0,0,0,0,0
31.823 sec,0,0,0,0,0,0,0
31.832 sec,0,0,0,0,0,0,0
31.84 sec,0,0,0,0,0,0,0
31.848 sec,0,0,0,0,0,0,0
31.857 sec,0,0,0,0,0,0,0
31.865 sec,0,0,0,0,0,0,0
31.874 sec,0,0,0,0,0,0,0
31.882 sec,0,0,0,0,0,0,0
31.89 sec,0,0,0,0,0,0,0
31.899 sec,0,0,0,0,0,0,0
31.907 sec,0,0,0,0,0,0,0
31.915 sec,0,0,0,0,0,0,0
31.924 sec,0,0,0,0,0,0,0
31.932 sec,0,0,0,0,0,0,0
31.94 sec,0,0,0,0,0,0,0
31.949 sec,0,0,0,1,0,0,0
31.957 sec,0,0,0,1,0,0,0
31.965 sec,0,0,0,0,0,0,0
31.974 sec,0,0,0,0,0,0,0
31.982 sec,0,0,0,0,0,0,0
31.99 sec,0,0,0,0,0,0,0
31.999 sec,0,0,0,0,0,0,0
32.007 sec,0,0,0,0,0,0,0
32.015 sec,0,0,0,0,0,0,0
32.024 sec,0,0,0,0,0,0,0
32.032 sec,0,0,0,0,0,0,0
32.04 sec,0,0,0,0,0,0,0
32.049 sec,0,0,0,0,0,0,0
32.057 sec,0,0,0,1,0,0,0
32.065 sec,0,0,0,1,0,0,0
32.074 sec,0,0,0,0,0,0,0
32.082 sec,0,0,0,0,0,0,0
32.09 sec,0,0,0,0,0,0,0
32.099 sec,0,0,0,0,0,0,0
32.107 sec,0,0,0,0,0,0,0
32.115 sec,0,0,0,0,0,0,0
32.124 sec,0,0,0,0,0,0,0
32.132 sec,0,0,0,0,0,0,0
32.14 sec,0,0,0,0,0,0,0
32.149 sec,0,0,0,0,0,0,0
32.157 sec,0,0,0,0,0,0,0
32.165 sec,0,0,0,0,0,0,0
32.174 sec,0,0,0,0,0,0,0
32.182 sec,0,0,0,0,0,0,0
32.19 sec,0,0,0,0,0,0,0
32.199 sec,0,0,0,0,0,0,0
32.207 sec,0,0,0,0,0,0,0
32.216 sec,0,0,0,0,0,0,0
32.224 sec,0,0,0,0,0,0,0
32.232 sec,0,0,0,0,0,0,0
32.241 sec,0,0,0,0,0,0,0
32.249 sec,0,0,0,0,0,0,0
32.257 sec,0,0,0,0,0,0,0
32.266 sec,0,0,0,0,0,0,0
32.274 sec,0,0,0,0,0,0,0
32.282 sec,0,0,0,0,0,0,0
32.291 sec,0,0,0,0,0,0,0
32.299 sec,0,0,0,0,0,0,0
32.307 sec,0,0,0,0,0,0,0
32.316 sec,0,0,0,0,0,0,0
32.324 sec,0,0,0,0,0,0,0
32.332 sec,0,0,0,0,0,0,0
32.341 sec,0,0,0,0,0,0,0
32.349 sec,0,0,0,0,0,0,0
32.357 sec,0,0,0,0,0,0,0
32.366 sec,0,0,0,0,0,0,0
32.374 sec,0,0,0,0,0,0,0
32.382 sec,0,0,0,0,0,0,0
32.391 sec,0,0,0,0,0,0,0
32.399 sec,0,0,0,0,0,0,0
32.407 sec,0,0,0,0,0,0,0
32.416 sec,0,0,0,0,0,0,0
32.424 sec,0,0,0,0,0,0,0
32.432 sec,0,0,0,0,0,0,0
32.441 sec,0,0,0,0,0,0,0
32.449 sec,0,0,0,0,0,0,0
32.457 sec,0,0,0,0,0,0,0
32.466 sec,0,0,0,0,0,0,0
32.474 sec,0,0,0,0,0,0,0
32.482 sec,0,0,0,0,0,0,0
32.491 sec,0,0,0,0,0,0,0
32.499 sec,0,0,0,0,0,0,0
32.507 sec,0,0,0,0,0,0,0
32.516 sec,0,0,0,0,0,0,0
32.524 sec,0,0,0,0,0,0,0
32.533 sec,0,0,0,0,0,0,0
32.541 sec,0,0,0,0,0,0,0
32.549 sec,0,0,0,0,0,0,0
32.558 sec,0,0,0,0,0,0,0
32.566 sec,0,0,0,0,0,0,0
32.574 sec,0,0,0,0,0,0,0
32.583 sec,0,0,0,0,0,0,0
32.591 sec,0,0,0,0,0,0,0
32.599 sec,0,0,0,0,0,0,0
32.608 sec,0,0,0,0,0,0,0
32.616 sec,0,0,0,0,0,0,0
32.624 sec,0,0,0,0,0,0,0
32.633 sec,0,0,0,0,0,0,0
32.641 sec,0,0,0,0,0,0,0
32.649 sec,0,0,0,0,0,0,0
32.658 sec,0,0,0,0,0,0,0
32.666 sec,0,0,0,0,0,0,0
32.674 sec,0,0,0,0,0,0,0
32.683 sec,0,0,0,0,0,0,0
32.691 sec,0,0,0,0,0,0,0
32.699 sec,0,0,0,0,0,0,0
32.708 sec,0,0,0,0,0,0,0
32.716 sec,0,0,0,0,0,0,0
32.724 sec,0,0,0,0,0,0,0
32.733 sec,0,0,0,0,0,0,0
32.741 sec,0,0,0,0,0,0,0
32.749 sec,0,0,0,0,0,0,0
32.758 sec,0,0,0,0,0,0,0
32.766 sec,0,0,0,0,0,0,0
32.774 sec,0,0,0,0,0,0,0
32.783 sec,0,0,0,0,0,0,0
32.791 sec,0,0,0,0,0,0,0
32.799 sec,0,0,0,0,0,0,0
32.808 sec,0,0,0,0,0,0,0
32.816 sec,0,0,0,0,0,0,0
32.824 sec,0,0,0,0,0,0,0
32.833 sec,0,0,0,0,0,0,0
32.841 sec,0,0,0,0,0,0,0
32.849 sec,0,0,0,0,0,0,0
32.858 sec,0,0,0,1,0,0,0
32.866 sec,0,0,0,1,0,0,0
32.875 sec,0,0,0,1,0,0,0
32.883 sec,0,0,0,0,0,0,0
32.891 sec,0,0,0,0,0,0,0
32.9 sec,0,0,0,0,0,0,0
32.908 sec,0,0,0,0,0,0,0
32.916 sec,0,0,0,0,0,0,0
32.925 sec,0,0,0,0,0,0,0
32.933 sec,0,0,0,0,0,0,0
32.941 sec,0,0,0,0,0,0,0
32.95 sec,0,0,0,0,0,0,0
32.958 sec,0,0,0,0,0,0,0
32.966 sec,0,0,0,0,0,0,0
32.975 sec,0,0,0,0,0,0,0
32.983 sec,0,0,0,0,0,0,0
32.991 sec,0,0,0,1,0,0,0
33 sec,0,0,0,1,0,0,0
33.008 sec,0,0,0,0,0,0,0
33.016 sec,0,0,0,0,0,0,0
33.025 sec,0,0,0,0,0,0,0
33.033 sec,0,0,0,0,0,0,0
33.041 sec,0,0,0,0,0,0,0
33.05 sec,0,0,0,0,0,0,0
33.058 sec,0,0,0,0,0,0,0
33.066 sec,0,0,0,0,0,0,0
33.075 sec,0,0,0,0,0,0,0
33.083 sec,0,0,0,1,0,0,0
33.091 sec,0,0,0,0,0,0,0
33.1 sec,0,0,0,0,0,1,0
33.108 sec,0,0,0,1,0,0,0
33.116 sec,0,0,0,0,0,0,0
33.125 sec,0,0,0,0,0,0,0
33.133 sec,0,0,0,0,0,0,0
33.141 sec,0,0,0,0,0,0,0
33.15 sec,0,0,0,0,0,0,0
33.158 sec,0,0,0,0,0,0,0
33.166 sec,0,0,0,0,0,0,0
33.175 sec,0,0,0,0,0,0,0
33.183 sec,0,0,0,0,0,0,0
33.191 sec,0,0,0,0,0,0,0
33.2 sec,0,0,0,0,0,0,0
33.208 sec,0,0,0,0,0,0,0
33.217 sec,0,0,0,0,0,0,0
33.225 sec,0,0,0,0,0,0,0
33.233 sec,0,0,0,0,0,0,0
33.242 sec,0,0,0,0,0,0,0
33.25 sec,0,0,0,0,0,0,0
33.258 sec,0,0,0,0,0,0,0
33.267 sec,0,0,0,0,0,0,0
33.275 sec,0,0,0,0,0,0,0
33.283 sec,0,0,0,0,0,0,0
33.292 sec,0,0,0,0,0,0,0
33.3 sec,0,0,0,0,0,0,0
33.308 sec,0,0,0,0,0,0,0
33.317 sec,0,0,0,0,0,0,0
33.325 sec,0,0,0,0,0,0,0
33.333 sec,0,0,0,0,0,0,0
33.342 sec,0,0,0,0,0,0,0
33.35 sec,0,0,0,0,0,0,0
33.358 sec,0,0,0,0,0,0,0
33.367 sec,0,0,0,0,0,0,0
33.375 sec,0,0,0,0,0,0,0
33.383 sec,0,0,0,0,0,0,0
33.392 sec,0,0,0,0,0,0,0
33.4 sec,0,0,0,0,0,0,0
33.408 sec,0,0,0,0,0,0,0
33.417 sec,0,0,0,0,0,0,0
33.425 sec,0,0,0,0,0,0,0
33.433 sec,0,0,0,0,0,0,0
33.442 sec,0,0,0,0,0,0,0
33.45 sec,0,0,0,0,0,0,0
33.458 sec,0,0,0,0,0,0,0
33.467 sec,0,0,0,0,0,0,0
33.475 sec,0,0,0,0,0,0,0
33.483 sec,0,0,0,0,0,0,0
33.492 sec,0,0,0,0,0,0,0
33.5 sec,0,0,0,0,0,0,0
33.508 sec,0,0,0,0,0,0,0
33.517 sec,0,0,0,0,0,0,0
33.525 sec,0,0,0,0,0,0,0
33.534 sec,0,0,0,0,0,0,0
33.542 sec,0,0,0,0,0,0,0
33.55 sec,0,0,0,0,0,0,0
33.559 sec,0,0,0,0,0,0,0
33.567 sec,0,0,0,0,0,0,0
33.575 sec,0,0,0,0,0,0,0
33.584 sec,0,0,0,0,0,0,0
33.592 sec,0,0,0,0,0,0,0
33.6 sec,0,0,0,0,0,0,0
33.609 sec,0,0,0,0,0,0,0
33.617 sec,0,0,0,0,0,0,0
33.625 sec,0,0,0,0,0,0,0
33.634 sec,0,0,0,0,0,0,0
33.642 sec,0,0,0,0,0,0,0
33.65 sec,0,0,0,0,0,0,0
33.659 sec,0,0,0,0,0,0,0
33.667 sec,0,0,0,0,0,0,0
33.675 sec,0,0,0,0,0,0,0
33.684 sec,0,0,0,0,0,0,0
33.692 sec,0,0,0,0,0,0,0
33.7 sec,0,0,0,0,0,0,0
33.709 sec,0,0,0,0,0,0,0
33.717 sec,0,0,0,0,0,0,0
33.725 sec,0,0,0,0,0,0,0
33.734 sec,0,0,0,0,0,0,0
33.742 sec,0,0,0,0,0,0,0
33.75 sec,0,0,0,0,0,0,0
33.759 sec,0,0,0,0,0,0,0
33.767 sec,0,0,0,0,0,0,0
33.775 sec,0,0,0,0,0,0,0
33.784 sec,0,0,0,0,0,0,0
33.792 sec,0,0,0,0,0,0,0
33.8 sec,0,0,0,0,0,0,0
33.809 sec,0,0,0,0,0,0,0
33.817 sec,0,0,0,0,0,0,0
33.825 sec,0,0,0,0,0,0,0
33.834 sec,0,0,0,0,0,0,0
33.842 sec,0,0,0,0,0,0,0
33.85 sec,0,0,0,0,0,0,0
33.859 sec,0,0,0,0,0,0,0
33.867 sec,0,0,0,0,0,0,0
33.876 sec,0,0,0,0,0,0,0
33.884 sec,0,0,0,0,0,0,0
33.892 sec,0,0,0,0,0,0,0
33.901 sec,0,0,0,0,0,0,0
33.909 sec,0,0,0,0,0,0,0
33.917 sec,0,0,0,1,0,0,0
33.926 sec,0,0,0,0,0,0,0
33.934 sec,0,0,0,0,0,0,0
33.942 sec,0,0,0,0,0,0,0
33.951 sec,0,0,0,0,0,1,0
33.959 sec,0,0,0,0,0,1,0
33.967 sec,0,0,0,0,0,1,0
33.976 sec,0,0,0,0,0,1,0
33.984 sec,0,0,0,0,0,0,0
33.992 sec,0,0,0,0,0,0,0
34.001 sec,0,0,0,0,0,0,0
34.009 sec,0,0,0,0,0,0,0
34.017 sec,0,0,0,0,0,0,0
34.026 sec,0,0,0,0,0,0,0
34.034 sec,0,0,0,0,0,0,0
34.042 sec,0,0,0,0,0,0,0
34.051 sec,0,0,0,0,0,0,0
34.059 sec,0,0,0,0,0,0,0
34.067 sec,0,0,0,0,0,0,0
34.076 sec,0,0,0,0,0,0,0
34.084 sec,0,0,0,0,0,0,0
34.092 sec,0,0,0,0,0,0,0
34.101 sec,0,0,0,0,0,0,0
34.109 sec,0,0,0,0,0,0,0
34.117 sec,0,0,0,0,0,0,0
34.126 sec,0,0,0,0,0,0,0
34.134 sec,0,0,0,0,0,0,0
34.142 sec,0,0,0,0,0,0,0
34.151 sec,0,0,0,0,0,0,0
34.159 sec,0,0,0,0,0,0,0
34.167 sec,0,0,0,0,0,0,0
34.176 sec,0,0,0,0,0,0,0
34.184 sec,0,0,0,0,0,0,0
34.192 sec,0,0,0,0,0,0,0
34.201 sec,0,0,0,0,0,0,0
34.209 sec,0,0,0,0,0,0,0
34.218 sec,0,0,0,0,0,0,0
34.226 sec,0,0,0,0,0,0,0
34.234 sec,0,0,0,0,0,0,0
34.243 sec,0,0,0,0,0,0,0
34.251 sec,0,0,0,1,0,0,0
34.259 sec,0,0,0,1,0,0,0
34.268 sec,0,0,0,0,0,0,0
34.276 sec,0,0,0,0,0,0,0
34.284 sec,0,0,0,0,0,0,0
34.293 sec,0,0,0,0,0,0,0
34.301 sec,0,0,0,0,0,0,0
34.309 sec,0,0,0,0,0,0,0
34.318 sec,0,0,0,0,0,0,0
34.326 sec,0,0,0,0,0,0,0
34.334 sec,0,0,0,0,0,0,0
34.343 sec,0,0,0,0,0,0,0
34.351 sec,0,0,0,0,0,0,0
34.359 sec,0,0,0,0,0,0,0
34.368 sec,0,0,0,0,0,0,0
34.376 sec,0,0,0,0,0,0,0
34.384 sec,0,0,0,0,0,0,0
34.393 sec,0,0,0,0,0,0,0
34.401 sec,0,0,0,0,0,0,0
34.409 sec,0,0,0,0,0,0,0
34.418 sec,0,0,0,0,0,0,0
34.426 sec,0,0,0,0,0,0,0
34.434 sec,0,0,0,0,0,0,0
34.443 sec,0,0,0,0,0,0,0
34.451 sec,0,0,0,0,0,0,0
34.459 sec,0,0,0,0,0,0,0
34.468 sec,0,0,0,0,0,0,0
34.476 sec,0,0,0,0,0,0,0
34.484 sec,0,0,0,0,0,0,0
34.493 sec,0,0,0,0,0,0,0
34.501 sec,0,0,0,0,0,0,0
34.509 sec,0,0,0,0,0,0,0
34.518 sec,0,0,0,0,0,0,0
34.526 sec,0,0,0,0,0,0,0
34.535 sec,0,0,0,0,0,0,0
34.543 sec,0,0,0,0,0,0,0
34.551 sec,0,0,0,0,0,0,0
34.56 sec,0,0,0,0,0,0,0
34.568 sec,0,0,0,1,0,0,0
34.576 sec,0,0,0,1,0,0,0
34.585 sec,0,0,0,1,0,0,0
34.593 sec,0,0,0,0,0,0,0
34.601 sec,0,0,0,0,0,0,0
34.61 sec,0,0,0,0,0,0,0
34.618 sec,0,0,0,0,0,0,0
34.626 sec,0,0,0,0,0,0,0
34.635 sec,0,0,0,0,0,0,0
34.643 sec,0,0,0,0,0,0,0
34.651 sec,0,0,0,0,0,0,0
34.66 sec,0,0,0,0,0,0,0
34.668 sec,0,0,0,1,0,0,0
34.676 sec,0,0,0,1,0,0,0
34.685 sec,0,0,0,0,0,0,0
34.693 sec,0,0,0,0,0,0,0
34.701 sec,0,0,0,0,0,0,0
34.71 sec,0,0,0,0,0,0,0
34.718 sec,0,0,0,0,0,0,0
34.726 sec,0,0,0,0,0,0,0
34.735 sec,0,0,0,0,0,0,0
34.743 sec,0,0,0,0,0,0,0
34.751 sec,0,0,0,0,0,0,0
34.76 sec,0,0,0,0,0,0,0
34.768 sec,0,0,0,0,0,0,0
34.776 sec,0,0,0,0,0,0,0
34.785 sec,0,0,0,0,0,0,0
34.793 sec,0,0,0,0,0,0,0
34.801 sec,0,0,0,0,0,0,0
34.81 sec,0,0,0,0,0,0,0
34.818 sec,0,0,0,0,0,0,0
34.826 sec,0,0,0,0,0,0,0
34.835 sec,0,0,0,0,0,0,0
34.843 sec,0,0,0,0,0,0,0
34.851 sec,0,0,0,1,0,0,0
34.86 sec,0,0,0,0,0,0,0
34.868 sec,0,0,0,0,0,0,0
34.877 sec,0,0,0,0,0,0,0
34.885 sec,0,0,0,1,0,0,0
34.893 sec,0,0,0,1,0,0,0
34.902 sec,0,0,0,0,0,0,0
34.91 sec,0,0,0,0,0,1,0
34.918 sec,0,0,0,0,0,1,0
34.927 sec,0,0,0,0,0,1,0
34.935 sec,0,0,0,0,0,0,0
34.943 sec,0,0,0,0,0,0,0
34.952 sec,0,0,0,1,0,0,0
34.96 sec,0,0,0,1,0,0,0
34.968 sec,0,0,0,1,0,0,0
34.977 sec,0,0,0,0,0,0,0
34.985 sec,0,0,0,0,0,0,0
34.993 sec,0,0,0,0,0,0,0
35.002 sec,0,0,0,0,0,0,0
